Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20200229,S08000031,NHS Greater Glasgow and Clyde,0,0,0,,0,0,0,18,131,11.05261381661098,30,0,0,,30,0,,:,,:,0,0
20200229,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,8,63,9.517191371079823,11,0,0,,11,0,,:,,:,0,0
20200229,S92000003,Scotland,0,2,0.03658982802780827,,0,0,0,66,765,13.995609220636663,90,0,0,,90,0,,:,,:,0,0
20200301,S08000015,NHS Ayrshire and Arran,0,0,0,,0,0,0,7,39,10.598114079186935,7,0,0,,7,0,,:,,:,0,0
20200301,S08000016,NHS Borders,0,0,0,,0,0,0,2,29,25.16487330787921,3,0,0,,3,0,,:,,:,0,0
20200301,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,4,29,19.556274866815023,4,0,0,,4,0,,:,,:,0,0
20200301,S08000019,NHS Forth Valley,1,1,0.3268721602981074,,0,0,0,2,70,22.88105122086752,6,1,16.666666666666664,,6,0,,:,,:,1,0
20200301,S08000020,NHS Grampian,1,2,0.3415592178293912,,0,0,0,4,89,15.199385193407906,7,1,14.285714285714285,,7,0,,:,,:,1,0
20200301,S08000022,NHS Highland,0,0,0,,0,0,0,0,32,9.973197032973882,1,0,0,,1,0,,:,,:,0,0
20200301,S08000024,NHS Lothian,0,0,0,,0,0,0,18,175,19.17829236484783,21,0,0,,21,0,,:,,:,0,0
20200301,S08000025,NHS Orkney,0,0,0,,0,0,0,0,3,13.392857142857144,0,0,0,,0,0,,:,,:,0,0
20200301,S08000029,NHS Fife,0,0,0,,0,0,0,1,60,16.037206318659287,2,0,0,,2,0,,:,,:,0,0
20200301,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,3,86,20.645780818629216,3,0,0,,3,0,,:,,:,0,0
20200301,S08000031,NHS Greater Glasgow and Clyde,0,0,0,,0,0,0,25,156,13.161891262529108,28,0,0,,28,0,,:,,:,0,0
20200301,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,8,71,10.725723608677262,10,0,0,,10,0,,:,,:,0,0
20200301,S92000003,Scotland,2,4,0.07317965605561653,,0,0,0,74,839,15.349432857665569,92,2,2.1739130434782608,,92,0,6,"",,:,2,0
20200302,S08000015,NHS Ayrshire and Arran,1,1,0.27174651485094703,,0,0,0,8,47,12.772086197994511,10,1,10,,10,0,,:,,:,1,0
20200302,S08000016,NHS Borders,0,0,0,,0,0,0,3,32,27.768136063866717,3,0,0,,3,0,,:,,:,0,0
20200302,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,11,40,26.97417223008969,13,0,0,,13,0,,:,,:,0,0
20200302,S08000019,NHS Forth Valley,0,1,0.3268721602981074,,0,0,0,14,84,27.45726146504102,21,0,0,,21,0,,:,,:,0,0
20200302,S08000020,NHS Grampian,0,2,0.3415592178293912,,0,0,0,17,106,18.10263854495773,18,0,0,,18,0,,:,,:,0,0
20200302,S08000022,NHS Highland,0,0,0,,0,0,0,3,35,10.908184254815184,3,0,0,,3,0,,:,,:,0,0
20200302,S08000024,NHS Lothian,0,0,0,,0,0,0,40,215,23.561902048241624,50,0,0,,50,0,,:,,:,0,0
20200302,S08000025,NHS Orkney,0,0,0,,0,0,0,0,3,13.392857142857144,0,0,0,,0,0,,:,,:,0,0
20200302,S08000029,NHS Fife,0,0,0,,0,0,0,13,73,19.5119343543688,14,0,0,,14,0,,:,,:,0,0
20200302,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,6,92,22.086184131556834,19,3,15.789473684210526,,19,0,,:,,:,3,0
20200302,S08000031,NHS Greater Glasgow and Clyde,0,0,0,,0,0,0,56,212,17.886672741385713,80,0,0,,80,0,,:,,:,0,0
20200302,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,26,97,14.653453380868934,33,0,0,,33,0,,:,,:,0,0
20200302,S92000003,Scotland,1,5,0.09147457006952067,,0,0,0,197,1036,18.953530918404685,264,4,1.5151515151515151,,264,0,11,"",,:,4,0
20200303,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,,0,0,0,17,64,17.39177695046061,19,0,0,,19,0,,:,,:,0,0
20200303,S08000016,NHS Borders,0,0,0,,0,0,0,2,34,29.50364456785838,2,0,0,,2,0,,:,,:,0,0
20200303,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,7,47,31.694652370355385,10,0,0,,10,0,,:,,:,0,0
20200303,S08000019,NHS Forth Valley,1,2,0.6537443205962148,,0,0,0,15,99,32.36034386951263,24,1,4.166666666666666,,24,0,,:,,:,1,0
20200303,S08000020,NHS Grampian,1,3,0.5123388267440868,,0,0,0,10,116,19.810434634104688,15,1,6.666666666666667,,15,0,,:,,:,1,0
20200303,S08000022,NHS Highland,0,0,0,,0,0,0,8,43,13.401483513058654,10,0,0,,10,0,,:,,:,0,0
20200303,S08000024,NHS Lothian,0,0,0,,0,0,0,45,260,28.49346294205964,48,0,0,,48,0,,:,,:,0,0
20200303,S08000025,NHS Orkney,0,0,0,,0,0,0,1,4,17.857142857142858,1,0,0,,1,0,,:,,:,0,0
20200303,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,1,3.7735849056603774,1,0,0,,1,0,,:,,:,0,0
20200303,S08000029,NHS Fife,0,0,0,,0,0,0,11,84,22.452088846123004,13,0,0,,13,0,,:,,:,0,0
20200303,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,19,111,26.647461289160965,37,2,5.405405405405405,,37,0,,:,,:,2,0
20200303,S08000031,NHS Greater Glasgow and Clyde,1,1,0.08437109783672504,,0,0,0,53,265,22.35834092673214,72,2,2.7777777777777777,,72,0,,:,,:,2,0
20200303,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,26,123,18.58118315306061,35,0,0,,35,0,,:,,:,0,0
20200303,S92000003,Scotland,3,8,0.14635931211123307,,0,0,0,215,1251,22.88693743139407,287,6,2.0905923344947737,,287,0,13,"",,:,6,0
20200304,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,,0,0,0,10,74,20.10924209897008,15,1,6.666666666666667,,15,0,,:,,:,1,0
20200304,S08000016,NHS Borders,0,0,0,,0,0,0,3,37,32.10690732384589,3,0,0,,3,0,,:,,:,0,0
20200304,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,9,56,37.76384112212556,11,0,0,,11,0,,:,,:,0,0
20200304,S08000019,NHS Forth Valley,1,3,0.9806164808943222,,0,0,0,18,117,38.24404275487856,33,4,12.121212121212121,,33,0,,:,,:,4,0
20200304,S08000020,NHS Grampian,2,5,0.853898044573478,,0,0,0,5,121,20.664332678678168,7,2,28.57142857142857,,7,0,,:,,:,2,0
20200304,S08000022,NHS Highland,0,0,0,,0,0,0,8,51,15.894782771302125,8,0,0,,8,0,,:,,:,0,0
20200304,S08000024,NHS Lothian,1,1,0.10959024208484476,,0,0,0,27,287,31.452399478350447,33,1,3.0303030303030303,,33,0,,:,,:,1,0
20200304,S08000025,NHS Orkney,0,0,0,,0,0,0,0,4,17.857142857142858,0,0,0,,0,0,,:,,:,0,0
20200304,S08000026,NHS Shetland,0,0,0,,0,0,0,1,1,4.3725404459991255,1,0,0,,1,0,,:,,:,0,0
20200304,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,2,7.547169811320755,1,0,0,,1,0,,:,,:,0,0
20200304,S08000029,NHS Fife,2,2,0.5345735439553096,,0,0,0,1,85,22.71937561810066,3,2,66.66666666666666,,3,0,,:,,:,2,0
20200304,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,10,121,29.048133477373664,22,0,0,,22,0,,:,,:,0,0
20200304,S08000031,NHS Greater Glasgow and Clyde,0,1,0.08437109783672504,,0,0,0,66,331,27.926833383955994,92,0,0,,92,0,,:,,:,0,0
20200304,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,19,142,21.451447217354524,26,0,0,,26,0,,:,,:,0,0
20200304,S92000003,Scotland,6,14,0.2561287961946579,,0,0,0,178,1429,26.143432125869005,255,10,3.9215686274509802,,255,0,10,"",,:,10,0
20200305,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,0.27174651485094703,0,0,0,15,89,24.18543982173429,17,0,0,2.4691358024691357,17,0,,:,,:,0,0
20200305,S08000016,NHS Borders,0,0,0,0,0,0,0,1,38,32.97466157584172,1,0,0,0,1,0,,:,,:,0,0
20200305,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,6,62,41.809966956639016,6,0,0,0,6,0,,:,,:,0,0
20200305,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.9806164808943222,0,0,0,14,131,42.820252999052066,18,0,0,4.411764705882353,18,0,,:,,:,0,0
20200305,S08000020,NHS Grampian,0,5,0.853898044573478,0.6831184356587824,0,0,0,5,126,21.518230723251644,15,2,13.333333333333334,8.21917808219178,15,0,,:,,:,2,0
20200305,S08000022,NHS Highland,0,0,0,0,0,0,0,9,60,18.69974443682603,11,0,0,0,11,0,,:,,:,0,0
20200305,S08000024,NHS Lothian,0,1,0.10959024208484476,0.10959024208484476,0,0,0,21,308,33.753794562132185,32,1,3.125,0.8333333333333334,32,0,,:,,:,1,0
20200305,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,4,17.857142857142858,0,0,0,0,0,0,,:,,:,0,0
20200305,S08000026,NHS Shetland,0,0,0,,0,0,0,1,2,8.745080891998251,2,0,0,,2,0,,:,,:,0,0
20200305,S08000028,NHS Western Isles,0,0,0,,0,0,0,0,2,7.547169811320755,2,0,0,,2,0,,:,,:,0,0
20200305,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,8,93,24.857669793921897,9,0,0,3.3333333333333335,9,0,,:,,:,0,0
20200305,S08000030,NHS Tayside,0,1,0.24006721882126994,0.24006721882126994,0,0,0,12,133,31.928940103228904,30,2,6.666666666666667,7.5,30,0,,:,,:,2,0
20200305,S08000031,NHS Greater Glasgow and Clyde,1,2,0.16874219567345008,0.16874219567345008,0,0,0,68,399,33.664068036853294,91,2,2.197802197802198,0.9501187648456058,91,0,,:,,:,2,0
20200305,S08000032,NHS Lanarkshire,1,1,0.15106652969967974,0.15106652969967974,0,0,0,22,164,24.77491087074748,32,1,3.125,0.6369426751592357,32,0,,:,,:,1,0
20200305,S92000003,Scotland,2,16,0.29271862422246614,0.27442371020856204,0,0,0,182,1611,29.47310647639956,266,8,3.007518796992481,2.2566995768688294,266,0,19,"",,:,8,0
20200306,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,0.27174651485094703,0,0,0,7,96,26.08766542569092,13,0,0,2.3529411764705883,13,0,,:,,:,0,0
20200306,S08000016,NHS Borders,0,0,0,0,0,0,0,5,43,37.3134328358209,5,0,0,0,5,0,,:,,:,0,0
20200306,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,79,53.27399015442714,19,0,0,0,19,0,,:,,:,0,0
20200306,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.9806164808943222,0,0,0,17,148,48.377079724119895,38,2,5.263157894736842,5.194805194805195,38,0,,:,,:,2,0
20200306,S08000020,NHS Grampian,0,5,0.853898044573478,0.6831184356587824,0,0,0,5,131,22.37212876782512,11,1,9.090909090909092,8.974358974358974,11,0,,:,,:,1,0
20200306,S08000022,NHS Highland,0,0,0,0,0,0,0,8,68,21.193043695069502,8,0,0,0,8,0,,:,,:,0,0
20200306,S08000024,NHS Lothian,2,3,0.3287707262545343,0.3287707262545343,0,0,0,27,335,36.712731098423,37,3,8.108108108108109,2.2123893805309733,37,0,,:,,:,3,0
20200306,S08000025,NHS Orkney,0,0,0,0,0,0,0,2,6,26.78571428571429,2,0,0,0,2,0,,:,,:,0,0
20200306,S08000026,NHS Shetland,2,2,8.745080891998251,,0,0,0,0,2,8.745080891998251,2,2,100,,2,0,,:,,:,2,0
20200306,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,3,11.320754716981131,2,0,0,,2,0,,:,,:,0,0
20200306,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,7,100,26.72867719776548,13,1,7.6923076923076925,5.084745762711865,13,0,,:,,:,1,0
20200306,S08000030,NHS Tayside,0,1,0.24006721882126994,0,0,0,0,16,149,35.77001560436923,41,1,2.4390243902439024,5.228758169934641,41,0,,:,,:,1,0
20200306,S08000031,NHS Greater Glasgow and Clyde,1,3,0.25311329351017514,0.25311329351017514,0,0,0,71,470,39.654415983260776,101,1,0.9900990099009901,1.0121457489878543,101,0,,:,,:,1,0
20200306,S08000032,NHS Lanarkshire,1,2,0.30213305939935947,0.30213305939935947,0,0,0,22,186,28.09837452414043,32,1,3.125,1.1173184357541899,32,0,,:,,:,1,0
20200306,S92000003,Scotland,6,22,0.402488108305891,0.3658982802780827,0,0,0,205,1816,33.223563849249906,324,12,3.7037037037037033,2.6615969581749046,324,0,21,"",,:,12,0
20200307,S08000015,NHS Ayrshire and Arran,1,2,0.5434930297018941,0.5434930297018941,0,0,0,8,104,28.26163754449849,15,1,6.666666666666667,3.125,15,0,,:,,:,1,0
20200307,S08000016,NHS Borders,0,0,0,0,0,0,0,2,45,39.048941339812565,2,0,0,0,2,0,,:,,:,0,0
20200307,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,7,86,57.99447029469283,7,0,0,0,7,0,,:,,:,0,0
20200307,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.9806164808943222,0,0,0,11,159,51.97267348739907,26,2,7.6923076923076925,6.024096385542169,26,0,,:,,:,2,0
20200307,S08000020,NHS Grampian,1,6,1.0246776534881736,0.853898044573478,0,0,0,9,140,23.90914524805738,14,2,14.285714285714285,10.344827586206897,14,0,,:,,:,2,0
20200307,S08000022,NHS Highland,0,0,0,0,0,0,0,6,74,23.063018138752103,6,0,0,0,6,0,,:,,:,0,0
20200307,S08000024,NHS Lothian,2,5,0.5479512104242238,0.5479512104242238,0,0,0,32,367,40.21961884513803,48,4,8.333333333333332,3.3457249070631967,48,0,,:,,:,4,0
20200307,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,6,26.78571428571429,0,0,0,0,0,0,,:,,:,0,0
20200307,S08000026,NHS Shetland,0,2,8.745080891998251,,0,0,0,2,4,17.490161783996502,2,0,0,,2,0,,:,,:,0,0
20200307,S08000028,NHS Western Isles,0,0,0,,0,0,0,0,3,11.320754716981131,0,0,0,,0,0,,:,,:,0,0
20200307,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,4,104,27.797824285676104,16,1,6.25,5.714285714285714,16,0,,:,,:,1,0
20200307,S08000030,NHS Tayside,0,1,0.24006721882126994,0,0,0,0,2,151,36.25015004201176,9,0,0,4.968944099378882,9,0,,:,,:,0,0
20200307,S08000031,NHS Greater Glasgow and Clyde,0,3,0.25311329351017514,0.25311329351017514,0,0,0,27,497,41.93243562485235,45,3,6.666666666666667,1.5717092337917484,45,0,,:,,:,3,0
20200307,S08000032,NHS Lanarkshire,1,3,0.45319958909903924,0.45319958909903924,0,0,0,21,207,31.27077164783371,27,3,11.11111111111111,2.564102564102564,27,0,,:,,:,3,0
20200307,S92000003,Scotland,5,27,0.49396267837541163,0.4573728503476034,0,0,0,131,1947,35.62019758507135,217,16,7.373271889400922,3.401759530791789,217,0,10,"",,:,16,0
20200308,S08000015,NHS Ayrshire and Arran,0,2,0.5434930297018941,0.5434930297018941,0,0,0,7,111,30.163863148455118,10,0,0,3.0303030303030303,10,0,,:,,:,0,0
20200308,S08000016,NHS Borders,0,0,0,0,0,0,0,5,50,43.38771259979174,5,0,0,0,5,0,,:,,:,0,0
20200308,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,5,91,61.36624182345404,7,0,0,0,7,0,,:,,:,0,0
20200308,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.6537443205962148,0,0,0,11,170,55.56826725067826,28,4,14.285714285714285,6.914893617021277,28,0,,:,,:,4,0
20200308,S08000020,NHS Grampian,1,7,1.195457262402869,0.853898044573478,0,0,0,6,146,24.933822901545557,14,4,28.57142857142857,12.76595744680851,14,0,,:,,:,4,0
20200308,S08000022,NHS Highland,0,0,0,0,0,0,0,7,81,25.24465498971514,7,0,0,0,7,0,,:,,:,0,0
20200308,S08000024,NHS Lothian,2,7,0.7671316945939134,0.7671316945939134,0,0,0,21,388,42.521013928919764,31,2,6.451612903225806,3.942652329749104,31,0,,:,,:,2,0
20200308,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,6,26.78571428571429,0,0,0,0,0,0,,:,,:,0,0
20200308,S08000026,NHS Shetland,0,2,8.745080891998251,,0,0,0,1,5,21.862702229995627,1,0,0,,1,0,,:,,:,0,0
20200308,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,4,15.09433962264151,1,0,0,,1,0,,:,,:,0,0
20200308,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,2,106,28.33239782963141,7,0,0,5.333333333333334,7,0,,:,,:,0,0
20200308,S08000030,NHS Tayside,0,1,0.24006721882126994,0,0,0,0,0,151,36.25015004201176,1,0,0,5.031446540880504,1,0,,:,,:,0,0
20200308,S08000031,NHS Greater Glasgow and Clyde,0,3,0.25311329351017514,0.25311329351017514,0,0,0,38,535,45.1385373426479,56,3,5.357142857142857,2.0484171322160147,56,0,,:,,:,3,0
20200308,S08000032,NHS Lanarkshire,0,3,0.45319958909903924,0.45319958909903924,0,0,0,9,216,32.63037041513083,24,4,16.666666666666664,4.30622009569378,24,0,,:,,:,4,0
20200308,S92000003,Scotland,3,30,0.5488474204171241,0.4756677643615075,0,0,0,113,2060,37.68752286864252,192,17,8.854166666666668,4.044321329639889,192,0,11,"",,:,17,0
20200309,S08000015,NHS Ayrshire and Arran,1,3,0.8152395445528412,0.5434930297018941,0,0,0,22,133,36.14228647517595,24,1,4.166666666666666,2.6548672566371683,24,0,,:,,:,1,0
20200309,S08000016,NHS Borders,1,1,0.8677542519958349,0.8677542519958349,0,0,0,12,62,53.80076362374175,15,1,6.666666666666667,3.0303030303030303,15,0,,:,,:,1,0
20200309,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,16,107,72.15591071548992,22,0,0,0,22,0,,:,,:,0,0
20200309,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.6537443205962148,0,0,0,14,184,60.14447749485176,24,3,12.5,8.37696335078534,24,0,,:,,:,3,0
20200309,S08000020,NHS Grampian,0,7,1.195457262402869,0.853898044573478,0,0,0,10,156,26.64161899069251,18,1,5.555555555555555,13.829787234042554,18,0,,:,,:,1,0
20200309,S08000022,NHS Highland,0,0,0,0,0,0,0,8,89,27.737954247958612,8,0,0,0,8,0,,:,,:,0,0
20200309,S08000024,NHS Lothian,3,10,1.0959024208484476,1.0959024208484476,0,0,0,102,490,53.699218621573934,136,8,5.88235294117647,5.205479452054795,136,0,,:,,:,8,0
20200309,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,7,31.25,1,0,0,0,1,0,,:,,:,0,0
20200309,S08000026,NHS Shetland,4,6,26.23524267599475,,0,0,0,4,9,39.35286401399213,16,6,37.5,,16,0,,:,,:,6,0
20200309,S08000028,NHS Western Isles,0,0,0,0,0,0,0,0,4,15.09433962264151,0,0,0,0,0,0,,:,,:,0,0
20200309,S08000029,NHS Fife,1,3,0.8018603159329645,0.8018603159329645,0,0,0,4,110,29.40154491754203,7,1,14.285714285714285,7.352941176470589,7,0,,:,,:,1,0
20200309,S08000030,NHS Tayside,3,4,0.9602688752850798,0.7202016564638098,0,0,0,10,161,38.65082223022446,22,6,27.27272727272727,6.790123456790123,22,0,,:,,:,6,0
20200309,S08000031,NHS Greater Glasgow and Clyde,3,6,0.5062265870203503,0.5062265870203503,0,0,0,63,598,50.45391650636158,119,9,7.563025210084033,3.4722222222222223,119,0,,:,,:,9,0
20200309,S08000032,NHS Lanarkshire,0,3,0.45319958909903924,0.45319958909903924,0,0,0,21,237,35.8027675388241,41,3,7.317073170731707,5.529953917050691,41,0,,:,,:,3,0
20200309,S92000003,Scotland,16,46,0.8415660446395901,0.7500914745700695,0,0,0,287,2347,42.938163190633006,453,39,8.609271523178808,5.416248746238716,453,0,18,"",,:,39,0
20200310,S08000015,NHS Ayrshire and Arran,1,4,1.0869860594037881,0.8152395445528412,0,0,0,17,150,40.761977227642056,25,1,4,3.361344537815126,25,0,,:,,:,1,0
20200310,S08000016,NHS Borders,0,1,0.8677542519958349,0.8677542519958349,0,0,0,8,70,60.74279763970844,12,0,0,2.3255813953488373,12,0,,:,,:,0,0
20200310,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,13,120,80.92251669026906,17,0,0,0,17,0,,:,,:,0,0
20200310,S08000019,NHS Forth Valley,5,8,2.614977282384859,1.9612329617886444,0,0,0,21,205,67.00879286111201,45,10,22.22222222222222,11.79245283018868,45,0,,:,,:,10,0
20200310,S08000020,NHS Grampian,1,8,1.3662368713175648,0.853898044573478,0,0,0,6,162,27.666296644180683,32,9,28.125,18.91891891891892,32,0,,:,,:,9,0
20200310,S08000022,NHS Highland,1,1,0.3116624072804338,0.3116624072804338,0,0,0,15,104,32.41289035716512,20,1,5,1.4705882352941175,20,0,,:,,:,1,0
20200310,S08000024,NHS Lothian,2,12,1.3150829050181372,1.3150829050181372,0,0,0,114,604,66.19250621924624,155,6,3.870967741935484,5.296610169491525,155,0,,:,,:,6,0
20200310,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,8,35.714285714285715,1,0,0,0,1,0,,:,,:,0,0
20200310,S08000026,NHS Shetland,5,11,48.09794490599038,48.09794490599038,0,0,0,4,13,56.84302579798864,9,5,55.55555555555556,39.39393939393939,9,0,,:,,:,5,0
20200310,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,7,26.41509433962264,4,0,0,0,4,0,,:,,:,0,0
20200310,S08000029,NHS Fife,0,3,0.8018603159329645,0.8018603159329645,0,0,0,16,126,33.67813326918451,25,0,0,6.25,25,0,,:,,:,0,0
20200310,S08000030,NHS Tayside,0,4,0.9602688752850798,0.7202016564638098,0,0,0,15,176,42.25183051254351,35,2,5.714285714285714,6.875000000000001,35,0,,:,,:,2,0
20200310,S08000031,NHS Greater Glasgow and Clyde,5,11,0.9280820762039756,0.8437109783672505,0,0,0,90,688,58.04731531166684,147,8,5.442176870748299,3.9938556067588324,147,0,,:,,:,8,0
20200310,S08000032,NHS Lanarkshire,1,4,0.6042661187987189,0.6042661187987189,0,0,0,35,272,41.09009607831289,61,5,8.19672131147541,6.995884773662551,61,0,,:,,:,5,0
20200310,S92000003,Scotland,21,67,1.225759238931577,1.079399926820344,0,0,0,358,2705,49.48774240761068,588,47,7.993197278911565,6.492374727668845,588,0,29,"",,:,47,0
20200311,S08000015,NHS Ayrshire and Arran,0,4,1.0869860594037881,0.8152395445528412,0,0,0,32,182,49.45786570287236,46,0,0,2,46,0,,:,,:,0,0
20200311,S08000016,NHS Borders,1,2,1.7355085039916698,1.7355085039916698,0,0,0,17,87,75.49461992363763,26,4,15.384615384615385,7.575757575757576,26,0,,:,,:,4,0
20200311,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,137,92.38653988805719,23,0,0,0,23,0,,:,,:,0,0
20200311,S08000019,NHS Forth Valley,0,8,2.614977282384859,1.634360801490537,0,0,0,18,223,72.89249174647796,35,1,2.857142857142857,10.2803738317757,35,0,,:,,:,1,0
20200311,S08000020,NHS Grampian,0,8,1.3662368713175648,0.5123388267440868,0,0,0,15,177,30.227990777901116,30,1,3.3333333333333335,14.925373134328357,30,0,,:,,:,1,0
20200311,S08000022,NHS Highland,1,2,0.6233248145608676,0.6233248145608676,0,0,0,25,129,40.204450539175966,34,1,2.941176470588235,2.127659574468085,34,0,,:,,:,1,0
20200311,S08000024,NHS Lothian,6,18,1.9726243575272058,1.8630341154423609,0,0,0,102,706,77.3707109119004,194,18,9.278350515463918,6.6350710900473935,194,0,,:,,:,18,0
