Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20200229,S08000031,NHS Greater Glasgow and Clyde,0,0,0,,0,0,0,19,137,11.558840403631333,30,0,0,,30,0,,:,,:,0,0
20200229,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,8,65,9.819324430479183,11,0,0,,11,0,,:,,:,0,0
20200229,S92000003,Scotland,0,2,0.03658982802780827,,0,0,0,69,786,14.37980241492865,90,0,0,,90,0,,:,,:,0,0
20200301,S08000015,NHS Ayrshire and Arran,0,0,0,,0,0,0,7,39,10.598114079186935,7,0,0,,7,0,,:,,:,0,0
20200301,S08000016,NHS Borders,0,0,0,,0,0,0,2,29,25.16487330787921,3,0,0,,3,0,,:,,:,0,0
20200301,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,4,30,20.230629172567266,4,0,0,,4,0,,:,,:,0,0
20200301,S08000019,NHS Forth Valley,1,1,0.3268721602981074,,0,0,0,2,73,23.861667701761842,6,1,16.666666666666664,,6,0,,:,,:,1,0
20200301,S08000020,NHS Grampian,1,2,0.3415592178293912,,0,0,0,4,89,15.199385193407906,7,1,14.285714285714285,,7,0,,:,,:,1,0
20200301,S08000022,NHS Highland,0,0,0,,0,0,0,0,33,10.284859440254317,1,0,0,,1,0,,:,,:,0,0
20200301,S08000024,NHS Lothian,0,0,0,,0,0,0,18,182,19.94542405944175,21,0,0,,21,0,,:,,:,0,0
20200301,S08000025,NHS Orkney,0,0,0,,0,0,0,0,3,13.392857142857144,0,0,0,,0,0,,:,,:,0,0
20200301,S08000029,NHS Fife,0,0,0,,0,0,0,1,60,16.037206318659287,2,0,0,,2,0,,:,,:,0,0
20200301,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,3,87,20.885848037450486,3,0,0,,3,0,,:,,:,0,0
20200301,S08000031,NHS Greater Glasgow and Clyde,0,0,0,,0,0,0,26,163,13.752488947386183,28,0,0,,28,0,,:,,:,0,0
20200301,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,8,73,11.027856668076621,10,0,0,,10,0,,:,,:,0,0
20200301,S92000003,Scotland,2,4,0.07317965605561653,,0,0,0,75,861,15.75192096597146,92,2,2.1739130434782608,,92,0,5,"",,:,2,0
20200302,S08000015,NHS Ayrshire and Arran,1,1,0.27174651485094703,,0,0,0,8,47,12.772086197994511,10,1,10,,10,0,,:,,:,1,0
20200302,S08000016,NHS Borders,0,0,0,,0,0,0,3,32,27.768136063866717,3,0,0,,3,0,,:,,:,0,0
20200302,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,11,41,27.64852653584193,13,0,0,,13,0,,:,,:,0,0
20200302,S08000019,NHS Forth Valley,0,1,0.3268721602981074,,0,0,0,14,87,28.437877945935345,21,0,0,,21,0,,:,,:,0,0
20200302,S08000020,NHS Grampian,0,2,0.3415592178293912,,0,0,0,17,106,18.10263854495773,18,0,0,,18,0,,:,,:,0,0
20200302,S08000022,NHS Highland,0,0,0,,0,0,0,3,36,11.219846662095618,3,0,0,,3,0,,:,,:,0,0
20200302,S08000024,NHS Lothian,0,0,0,,0,0,0,42,224,24.54821422700523,50,0,0,,50,0,,:,,:,0,0
20200302,S08000025,NHS Orkney,0,0,0,,0,0,0,0,3,13.392857142857144,0,0,0,,0,0,,:,,:,0,0
20200302,S08000029,NHS Fife,0,0,0,,0,0,0,13,73,19.5119343543688,14,0,0,,14,0,,:,,:,0,0
20200302,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,6,93,22.326251350378104,19,3,15.789473684210526,,19,0,,:,,:,3,0
20200302,S08000031,NHS Greater Glasgow and Clyde,0,0,0,,0,0,0,62,225,18.983497013263136,80,0,0,,80,0,,:,,:,0,0
20200302,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,26,99,14.955586440268295,33,0,0,,33,0,,:,,:,0,0
20200302,S92000003,Scotland,1,5,0.09147457006952067,,0,0,0,205,1066,19.502378338821806,264,4,1.5151515151515151,,264,0,11,"",,:,4,0
20200303,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,,0,0,0,17,64,17.39177695046061,19,0,0,,19,0,,:,,:,0,0
20200303,S08000016,NHS Borders,0,0,0,,0,0,0,2,34,29.50364456785838,2,0,0,,2,0,,:,,:,0,0
20200303,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,8,49,33.04336098185987,10,0,0,,10,0,,:,,:,0,0
20200303,S08000019,NHS Forth Valley,1,2,0.6537443205962148,,0,0,0,15,102,33.34096035040695,24,1,4.166666666666666,,24,0,,:,,:,1,0
20200303,S08000020,NHS Grampian,1,3,0.5123388267440868,,0,0,0,10,116,19.810434634104688,15,1,6.666666666666667,,15,0,,:,,:,1,0
20200303,S08000022,NHS Highland,0,0,0,,0,0,0,9,45,14.024808327619523,10,0,0,,10,0,,:,,:,0,0
20200303,S08000024,NHS Lothian,0,0,0,,0,0,0,45,269,29.47977512082324,48,0,0,,48,0,,:,,:,0,0
20200303,S08000025,NHS Orkney,0,0,0,,0,0,0,1,4,17.857142857142858,1,0,0,,1,0,,:,,:,0,0
20200303,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,1,3.7735849056603774,1,0,0,,1,0,,:,,:,0,0
20200303,S08000029,NHS Fife,0,0,0,,0,0,0,11,84,22.452088846123004,13,0,0,,13,0,,:,,:,0,0
20200303,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,19,112,26.887528507982235,37,2,5.405405405405405,,37,0,,:,,:,2,0
20200303,S08000031,NHS Greater Glasgow and Clyde,1,1,0.08437109783672504,,0,0,0,54,279,23.53953629644629,72,2,2.7777777777777777,,72,0,,:,,:,2,0
20200303,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,28,127,19.185449271859326,35,0,0,,35,0,,:,,:,0,0
20200303,S92000003,Scotland,3,8,0.14635931211123307,,0,0,0,220,1286,23.527259421880718,287,6,2.0905923344947737,,287,0,13,"",,:,6,0
20200304,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,,0,0,0,10,74,20.10924209897008,15,1,6.666666666666667,,15,0,,:,,:,1,0
20200304,S08000016,NHS Borders,0,0,0,,0,0,0,3,37,32.10690732384589,3,0,0,,3,0,,:,,:,0,0
20200304,S08000017,NHS Dumfries and Galloway,0,0,0,,0,0,0,9,58,39.11254973363005,11,0,0,,11,0,,:,,:,0,0
20200304,S08000019,NHS Forth Valley,1,3,0.9806164808943222,,0,0,0,19,121,39.55153139607099,33,4,12.121212121212121,,33,0,,:,,:,4,0
20200304,S08000020,NHS Grampian,2,5,0.853898044573478,,0,0,0,5,121,20.664332678678168,7,2,28.57142857142857,,7,0,,:,,:,2,0
20200304,S08000022,NHS Highland,0,0,0,,0,0,0,8,53,16.518107585862992,8,0,0,,8,0,,:,,:,0,0
20200304,S08000024,NHS Lothian,1,1,0.10959024208484476,,0,0,0,27,296,32.438711657114055,33,1,3.0303030303030303,,33,0,,:,,:,1,0
20200304,S08000025,NHS Orkney,0,0,0,,0,0,0,0,4,17.857142857142858,0,0,0,,0,0,,:,,:,0,0
20200304,S08000026,NHS Shetland,0,0,0,,0,0,0,1,1,4.3725404459991255,1,0,0,,1,0,,:,,:,0,0
20200304,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,2,7.547169811320755,1,0,0,,1,0,,:,,:,0,0
20200304,S08000029,NHS Fife,2,2,0.5345735439553096,,0,0,0,1,85,22.71937561810066,3,2,66.66666666666666,,3,0,,:,,:,2,0
20200304,S08000030,NHS Tayside,0,1,0.24006721882126994,,0,0,0,11,123,29.528267915016205,22,0,0,,22,0,,:,,:,0,0
20200304,S08000031,NHS Greater Glasgow and Clyde,0,1,0.08437109783672504,,0,0,0,69,348,29.36114204718032,92,0,0,,92,0,,:,,:,0,0
20200304,S08000032,NHS Lanarkshire,0,0,0,,0,0,0,19,146,22.055713336153243,26,0,0,,26,0,,:,,:,0,0
20200304,S92000003,Scotland,6,14,0.2561287961946579,,0,0,0,183,1469,26.875228686425174,255,10,3.9215686274509802,,255,0,10,"",,:,10,0
20200305,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,0.27174651485094703,0,0,0,15,89,24.18543982173429,17,0,0,2.4691358024691357,17,0,,:,,:,0,0
20200305,S08000016,NHS Borders,0,0,0,0,0,0,0,1,38,32.97466157584172,1,0,0,0,1,0,,:,,:,0,0
20200305,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,6,64,43.1586755681435,6,0,0,0,6,0,,:,,:,0,0
20200305,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.9806164808943222,0,0,0,14,135,44.1277416402445,18,0,0,4.411764705882353,18,0,,:,,:,0,0
20200305,S08000020,NHS Grampian,0,5,0.853898044573478,0.6831184356587824,0,0,0,5,126,21.518230723251644,15,2,13.333333333333334,8.21917808219178,15,0,,:,,:,2,0
20200305,S08000022,NHS Highland,0,0,0,0,0,0,0,9,62,19.323069251386897,11,0,0,0,11,0,,:,,:,0,0
20200305,S08000024,NHS Lothian,0,1,0.10959024208484476,0.10959024208484476,0,0,0,21,317,34.74010674089579,32,1,3.125,0.8333333333333334,32,0,,:,,:,1,0
20200305,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,4,17.857142857142858,0,0,0,0,0,0,,:,,:,0,0
20200305,S08000026,NHS Shetland,0,0,0,,0,0,0,1,2,8.745080891998251,2,0,0,,2,0,,:,,:,0,0
20200305,S08000028,NHS Western Isles,0,0,0,,0,0,0,0,2,7.547169811320755,2,0,0,,2,0,,:,,:,0,0
20200305,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,8,93,24.857669793921897,9,0,0,3.3333333333333335,9,0,,:,,:,0,0
20200305,S08000030,NHS Tayside,0,1,0.24006721882126994,0.24006721882126994,0,0,0,12,135,32.409074540871444,30,2,6.666666666666667,7.5,30,0,,:,,:,2,0
20200305,S08000031,NHS Greater Glasgow and Clyde,1,2,0.16874219567345008,0.16874219567345008,0,0,0,72,420,35.43586109142452,91,2,2.197802197802198,0.9501187648456058,91,0,,:,,:,2,0
20200305,S08000032,NHS Lanarkshire,1,1,0.15106652969967974,0.15106652969967974,0,0,0,22,168,25.379176989546195,32,1,3.125,0.6369426751592357,32,0,,:,,:,1,0
20200305,S92000003,Scotland,2,16,0.29271862422246614,0.27442371020856204,0,0,0,186,1655,30.278082693011342,266,8,3.007518796992481,2.2566995768688294,266,0,19,"",,:,8,0
20200306,S08000015,NHS Ayrshire and Arran,0,1,0.27174651485094703,0.27174651485094703,0,0,0,9,98,26.631158455392807,13,0,0,2.3529411764705883,13,0,,:,,:,0,0
20200306,S08000016,NHS Borders,0,0,0,0,0,0,0,5,43,37.3134328358209,5,0,0,0,5,0,,:,,:,0,0
20200306,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,81,54.622698765931624,19,0,0,0,19,0,,:,,:,0,0
20200306,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.9806164808943222,0,0,0,17,152,49.68456836531232,38,2,5.263157894736842,5.194805194805195,38,0,,:,,:,2,0
20200306,S08000020,NHS Grampian,0,5,0.853898044573478,0.6831184356587824,0,0,0,5,131,22.37212876782512,11,1,9.090909090909092,8.974358974358974,11,0,,:,,:,1,0
20200306,S08000022,NHS Highland,0,0,0,0,0,0,0,8,70,21.81636850963037,8,0,0,0,8,0,,:,,:,0,0
20200306,S08000024,NHS Lothian,2,3,0.3287707262545343,0.3287707262545343,0,0,0,28,345,37.808633519271446,37,3,8.108108108108109,2.2123893805309733,37,0,,:,,:,3,0
20200306,S08000025,NHS Orkney,0,0,0,0,0,0,0,2,6,26.78571428571429,2,0,0,0,2,0,,:,,:,0,0
20200306,S08000026,NHS Shetland,2,2,8.745080891998251,,0,0,0,0,2,8.745080891998251,2,2,100,,2,0,,:,,:,2,0
20200306,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,3,11.320754716981131,2,0,0,,2,0,,:,,:,0,0
20200306,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,7,100,26.72867719776548,13,1,7.6923076923076925,5.084745762711865,13,0,,:,,:,1,0
20200306,S08000030,NHS Tayside,0,1,0.24006721882126994,0,0,0,0,16,151,36.25015004201176,41,1,2.4390243902439024,5.228758169934641,41,0,,:,,:,1,0
20200306,S08000031,NHS Greater Glasgow and Clyde,1,3,0.25311329351017514,0.25311329351017514,0,0,0,76,496,41.84806452701562,101,1,0.9900990099009901,1.0121457489878543,101,0,,:,,:,1,0
20200306,S08000032,NHS Lanarkshire,1,2,0.30213305939935947,0.30213305939935947,0,0,0,24,192,29.00477370233851,32,1,3.125,1.1173184357541899,32,0,,:,,:,1,0
20200306,S92000003,Scotland,6,22,0.402488108305891,0.3658982802780827,0,0,0,215,1870,34.211489206000735,324,12,3.7037037037037033,2.6615969581749046,324,0,21,"",,:,12,0
20200307,S08000015,NHS Ayrshire and Arran,1,2,0.5434930297018941,0.5434930297018941,0,0,0,8,106,28.805130574200387,15,1,6.666666666666667,3.125,15,0,,:,,:,1,0
20200307,S08000016,NHS Borders,0,0,0,0,0,0,0,2,45,39.048941339812565,2,0,0,0,2,0,,:,,:,0,0
20200307,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,7,88,59.343178906197316,7,0,0,0,7,0,,:,,:,0,0
20200307,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.9806164808943222,0,0,0,11,163,53.280162128591506,26,2,7.6923076923076925,6.024096385542169,26,0,,:,,:,2,0
20200307,S08000020,NHS Grampian,1,6,1.0246776534881736,0.853898044573478,0,0,0,9,140,23.90914524805738,14,2,14.285714285714285,10.344827586206897,14,0,,:,,:,2,0
20200307,S08000022,NHS Highland,0,0,0,0,0,0,0,6,76,23.68634295331297,6,0,0,0,6,0,,:,,:,0,0
20200307,S08000024,NHS Lothian,2,5,0.5479512104242238,0.5479512104242238,0,0,0,32,377,41.315521265986476,48,4,8.333333333333332,3.3457249070631967,48,0,,:,,:,4,0
20200307,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,6,26.78571428571429,0,0,0,0,0,0,,:,,:,0,0
20200307,S08000026,NHS Shetland,0,2,8.745080891998251,,0,0,0,2,4,17.490161783996502,2,0,0,,2,0,,:,,:,0,0
20200307,S08000028,NHS Western Isles,0,0,0,,0,0,0,0,3,11.320754716981131,0,0,0,,0,0,,:,,:,0,0
20200307,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,4,104,27.797824285676104,16,1,6.25,5.714285714285714,16,0,,:,,:,1,0
20200307,S08000030,NHS Tayside,0,1,0.24006721882126994,0,0,0,0,2,153,36.7302844796543,9,0,0,4.968944099378882,9,0,,:,,:,0,0
20200307,S08000031,NHS Greater Glasgow and Clyde,0,3,0.25311329351017514,0.25311329351017514,0,0,0,28,524,44.21045526644392,45,3,6.666666666666667,1.5717092337917484,45,0,,:,,:,3,0
20200307,S08000032,NHS Lanarkshire,1,3,0.45319958909903924,0.45319958909903924,0,0,0,21,213,32.177170826031784,27,3,11.11111111111111,2.564102564102564,27,0,,:,,:,3,0
20200307,S92000003,Scotland,5,27,0.49396267837541163,0.4573728503476034,0,0,0,132,2002,36.62641785583608,217,16,7.373271889400922,3.401759530791789,217,0,10,"",,:,16,0
20200308,S08000015,NHS Ayrshire and Arran,0,2,0.5434930297018941,0.5434930297018941,0,0,0,8,114,30.97910269300796,10,0,0,3.0303030303030303,10,0,,:,,:,0,0
20200308,S08000016,NHS Borders,0,0,0,0,0,0,0,5,50,43.38771259979174,5,0,0,0,5,0,,:,,:,0,0
20200308,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,5,93,62.714950434958524,7,0,0,0,7,0,,:,,:,0,0
20200308,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.6537443205962148,0,0,0,12,175,57.202628052168805,28,4,14.285714285714285,6.914893617021277,28,0,,:,,:,4,0
20200308,S08000020,NHS Grampian,1,7,1.195457262402869,0.853898044573478,0,0,0,6,146,24.933822901545557,14,4,28.57142857142857,12.76595744680851,14,0,,:,,:,4,0
20200308,S08000022,NHS Highland,0,0,0,0,0,0,0,7,83,25.867979804276008,7,0,0,0,7,0,,:,,:,0,0
20200308,S08000024,NHS Lothian,2,7,0.7671316945939134,0.7671316945939134,0,0,0,22,399,43.72650659185306,31,2,6.451612903225806,3.942652329749104,31,0,,:,,:,2,0
20200308,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,6,26.78571428571429,0,0,0,0,0,0,,:,,:,0,0
20200308,S08000026,NHS Shetland,0,2,8.745080891998251,,0,0,0,1,5,21.862702229995627,1,0,0,,1,0,,:,,:,0,0
20200308,S08000028,NHS Western Isles,0,0,0,,0,0,0,1,4,15.09433962264151,1,0,0,,1,0,,:,,:,0,0
20200308,S08000029,NHS Fife,0,2,0.5345735439553096,0.5345735439553096,0,0,0,2,106,28.33239782963141,7,0,0,5.333333333333334,7,0,,:,,:,0,0
20200308,S08000030,NHS Tayside,0,1,0.24006721882126994,0,0,0,0,0,153,36.7302844796543,1,0,0,5.031446540880504,1,0,,:,,:,0,0
20200308,S08000031,NHS Greater Glasgow and Clyde,0,3,0.25311329351017514,0.25311329351017514,0,0,0,38,562,47.416556984239485,56,3,5.357142857142857,2.0484171322160147,56,0,,:,,:,3,0
20200308,S08000032,NHS Lanarkshire,0,3,0.45319958909903924,0.45319958909903924,0,0,0,9,222,33.5367695933289,24,4,16.666666666666664,4.30622009569378,24,0,,:,,:,4,0
20200308,S92000003,Scotland,3,30,0.5488474204171241,0.4756677643615075,0,0,0,116,2118,38.748627881448954,192,17,8.854166666666668,4.044321329639889,192,0,11,"",,:,17,0
20200309,S08000015,NHS Ayrshire and Arran,1,3,0.8152395445528412,0.5434930297018941,0,0,0,22,136,36.957526019728796,24,1,4.166666666666666,2.6548672566371683,24,0,,:,,:,1,0
20200309,S08000016,NHS Borders,1,1,0.8677542519958349,0.8677542519958349,0,0,0,12,62,53.80076362374175,15,1,6.666666666666667,3.0303030303030303,15,0,,:,,:,1,0
20200309,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,16,109,73.5046193269944,22,0,0,0,22,0,,:,,:,0,0
20200309,S08000019,NHS Forth Valley,0,3,0.9806164808943222,0.6537443205962148,0,0,0,14,189,61.7788382963423,24,3,12.5,8.37696335078534,24,0,,:,,:,3,0
20200309,S08000020,NHS Grampian,0,7,1.195457262402869,0.853898044573478,0,0,0,10,156,26.64161899069251,18,1,5.555555555555555,13.829787234042554,18,0,,:,,:,1,0
20200309,S08000022,NHS Highland,0,0,0,0,0,0,0,8,91,28.36127906251948,8,0,0,0,8,0,,:,,:,0,0
20200309,S08000024,NHS Lothian,3,10,1.0959024208484476,1.0959024208484476,0,0,0,104,503,55.12389176867691,136,8,5.88235294117647,5.205479452054795,136,0,,:,,:,8,0
20200309,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,7,31.25,1,0,0,0,1,0,,:,,:,0,0
20200309,S08000026,NHS Shetland,4,6,26.23524267599475,,0,0,0,4,9,39.35286401399213,16,6,37.5,,16,0,,:,,:,6,0
20200309,S08000028,NHS Western Isles,0,0,0,0,0,0,0,0,4,15.09433962264151,0,0,0,0,0,0,,:,,:,0,0
20200309,S08000029,NHS Fife,1,3,0.8018603159329645,0.8018603159329645,0,0,0,4,110,29.40154491754203,7,1,14.285714285714285,7.352941176470589,7,0,,:,,:,1,0
20200309,S08000030,NHS Tayside,3,4,0.9602688752850798,0.7202016564638098,0,0,0,10,163,39.130956667867004,22,6,27.27272727272727,6.790123456790123,22,0,,:,,:,6,0
20200309,S08000031,NHS Greater Glasgow and Clyde,3,6,0.5062265870203503,0.5062265870203503,0,0,0,69,631,53.23816273497351,119,9,7.563025210084033,3.4722222222222223,119,0,,:,,:,9,0
20200309,S08000032,NHS Lanarkshire,0,3,0.45319958909903924,0.45319958909903924,0,0,0,22,244,36.860233246721855,41,3,7.317073170731707,5.529953917050691,41,0,,:,,:,3,0
20200309,S92000003,Scotland,16,46,0.8415660446395901,0.7500914745700695,0,0,0,296,2414,44.16392242956458,453,39,8.609271523178808,5.416248746238716,453,0,18,"",,:,39,0
20200310,S08000015,NHS Ayrshire and Arran,1,4,1.0869860594037881,0.8152395445528412,0,0,0,18,154,41.84896328704584,25,1,4,3.361344537815126,25,0,,:,,:,1,0
20200310,S08000016,NHS Borders,0,1,0.8677542519958349,0.8677542519958349,0,0,0,8,70,60.74279763970844,12,0,0,2.3255813953488373,12,0,,:,,:,0,0
20200310,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,13,122,82.27122530177355,17,0,0,0,17,0,,:,,:,0,0
20200310,S08000019,NHS Forth Valley,5,8,2.614977282384859,1.9612329617886444,0,0,0,21,210,68.64315366260256,45,10,22.22222222222222,11.79245283018868,45,0,,:,,:,10,0
20200310,S08000020,NHS Grampian,1,8,1.3662368713175648,0.853898044573478,0,0,0,6,162,27.666296644180683,32,9,28.125,18.91891891891892,32,0,,:,,:,9,0
20200310,S08000022,NHS Highland,1,1,0.3116624072804338,0.3116624072804338,0,0,0,15,106,33.036215171725985,20,1,5,1.4705882352941175,20,0,,:,,:,1,0
20200310,S08000024,NHS Lothian,2,12,1.3150829050181372,1.3150829050181372,0,0,0,117,620,67.94595009260375,155,6,3.870967741935484,5.296610169491525,155,0,,:,,:,6,0
20200310,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,8,35.714285714285715,1,0,0,0,1,0,,:,,:,0,0
20200310,S08000026,NHS Shetland,5,11,48.09794490599038,48.09794490599038,0,0,0,4,13,56.84302579798864,9,5,55.55555555555556,39.39393939393939,9,0,,:,,:,5,0
20200310,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,7,26.41509433962264,4,0,0,0,4,0,,:,,:,0,0
20200310,S08000029,NHS Fife,0,3,0.8018603159329645,0.8018603159329645,0,0,0,16,126,33.67813326918451,25,0,0,6.25,25,0,,:,,:,0,0
20200310,S08000030,NHS Tayside,0,4,0.9602688752850798,0.7202016564638098,0,0,0,17,180,43.21209938782859,35,2,5.714285714285714,6.875000000000001,35,0,,:,,:,2,0
20200310,S08000031,NHS Greater Glasgow and Clyde,5,11,0.9280820762039756,0.8437109783672505,0,0,0,97,728,61.422159225135836,147,8,5.442176870748299,3.9938556067588324,147,0,,:,,:,8,0
20200310,S08000032,NHS Lanarkshire,1,4,0.6042661187987189,0.6042661187987189,0,0,0,36,280,42.29862831591033,61,5,8.19672131147541,6.995884773662551,61,0,,:,,:,5,0
20200310,S92000003,Scotland,21,67,1.225759238931577,1.079399926820344,0,0,0,372,2786,50.96963044273692,588,47,7.993197278911565,6.492374727668845,588,0,29,"",,:,47,0
20200311,S08000015,NHS Ayrshire and Arran,0,4,1.0869860594037881,0.8152395445528412,0,0,0,34,188,51.088344791978045,46,0,0,2,46,0,,:,,:,0,0
20200311,S08000016,NHS Borders,1,2,1.7355085039916698,1.7355085039916698,0,0,0,17,87,75.49461992363763,26,4,15.384615384615385,7.575757575757576,26,0,,:,,:,4,0
20200311,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,139,93.73524849956168,23,0,0,0,23,0,,:,,:,0,0
20200311,S08000019,NHS Forth Valley,0,8,2.614977282384859,1.634360801490537,0,0,0,18,228,74.52685254796849,35,1,2.857142857142857,10.2803738317757,35,0,,:,,:,1,0
20200311,S08000020,NHS Grampian,0,8,1.3662368713175648,0.5123388267440868,0,0,0,17,179,30.569549995730508,30,1,3.3333333333333335,14.925373134328357,30,0,,:,,:,1,0
20200311,S08000022,NHS Highland,1,2,0.6233248145608676,0.6233248145608676,0,0,0,25,131,40.82777535373683,34,1,2.941176470588235,2.127659574468085,34,0,,:,,:,1,0
20200311,S08000024,NHS Lothian,6,18,1.9726243575272058,1.8630341154423609,0,0,0,105,725,79.45292551151245,194,18,9.278350515463918,6.6350710900473935,194,0,,:,,:,18,0
